video_id,video_timestamp,video_duration,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,suggested_words,url
7337695070092627232,1708440271,20,463,25,68,6104,#fyp #foryou #foryoupage  #fypシ #viral #afd #viralvideo #trending #humor  #shorts #mrdeutschland2023 #tiktok #follow #love #news #meme #viraltiktok #deutschlandzuerst🇩🇪,False,mrdeutschland2023,MrDeutschland,21000,3,405400,1670,70,False,"['fyp', 'foryou', 'foryoupage', 'fypシ', 'viral', 'afd', 'viralvideo', 'trending', 'humor', 'shorts', 'mrdeutschland2023', 'tiktok', 'follow', 'love', 'news', 'meme', 'viraltiktok', 'deutschlandzuerst🇩🇪']",https://www.tiktok.com/@mrdeutschland2023/video/7337695070092627232
7274348631560424736,1693691282,0,446,60,56,6082,#politics #politik #politiktok #meinungsfreiheit #gegenzensur #deutschlandtiktok🇩🇪 #freiheit #regierungmussweg #ampelregierung #ampelkoalition #wachtauf❗️ #westdeutschland #ostdeutschland #aufdiestraße #neuwahlen #sofort #umfrage #bundestag #parlament #parteien #news #nachrichten #aktuelles #stark #deutschland #deutschlandzuerst🇩🇪 #mehrheit #grüneneindanke #wahlen #bundestagswahlen #hessen #hessentok #landtagswahl #landtagswahlen #heimat #gegenzensur #unserlandzuerst #viral #foryou #foryoupage #trend #trending #trending #umfrage #geringverdiener #steuern #scholzmussweg #altparteien #2025 ,False,politikboy2013,PolitikaktuellDE💙💙💙,18600,9999,349300,284,3763,False,"['politics', 'politik', 'politiktok', 'meinungsfreiheit', 'gegenzensur', 'deutschlandtiktok🇩🇪', 'freiheit', 'regierungmussweg', 'ampelregierung', 'ampelkoalition', 'wachtauf❗️', 'westdeutschland', 'ostdeutschland', 'aufdiestraße', 'neuwahlen', 'sofort', 'umfrage', 'bundestag', 'parlament', 'parteien', 'news', 'nachrichten', 'aktuelles', 'stark', 'deutschland', 'deutschlandzuerst🇩🇪', 'mehrheit', 'grüneneindanke', 'wahlen', 'bundestagswahlen', 'hessen', 'hessentok', 'landtagswahl', 'landtagswahlen', 'heimat', 'gegenzensur', 'unserlandzuerst', 'viral', 'foryou', 'foryoupage', 'trend', 'trending', 'trending', 'umfrage', 'geringverdiener', 'steuern', 'scholzmussweg', 'altparteien', '2025']",https://www.tiktok.com/@politikboy2013/video/7274348631560424736
7316122069471661344,1703417416,60,1045,21,54,6056,#andreazürcher #niedersachsen #sachsenanhalt #aliceweidel💙 #thüringen #alternativefürdeutschland🇩🇪💙 #💙 #afdniedersachsen #scholzmussweg #afddeutschland💙💙 #afd #schützteurekinder #sachsen #ddr #meinerstestiktok #viral #unterstützung #gegenlinksextremismus #zeitfürdieafd ,False,der_sandmann59,Der_Sandmann59,39300,9041,785100,771,54400,False,"['andreazürcher', 'niedersachsen', 'sachsenanhalt', 'aliceweidel💙', 'thüringen', 'alternativefürdeutschland🇩🇪💙', '💙', 'afdniedersachsen', 'scholzmussweg', 'afddeutschland💙💙', 'afd', 'schützteurekinder', 'sachsen', 'ddr', 'meinerstestiktok', 'viral', 'unterstützung', 'gegenlinksextremismus', 'zeitfürdieafd']",https://www.tiktok.com/@der_sandmann59/video/7316122069471661344
7248677248193203482,1687714197,0,989,4,47,6054,#afd #landratswahl #politik #wirschreibengeschichte #foryou #ostdeutschland #alternative #afd #afddeutschland #afdfraktion #fypシ #party #sensationell #news #politiktok #deutschland🇩🇪 #stichwahl #landrat #sesselmann #gewonnen #nurdieafd #altparteienmüssenweg #politics #viral #trending #foryou #politiktok #politiktiktok #sieger #grüneneindanke #konservativ #scholzmussweg #thüringen #nachrichten #glückwunsch #@Martin Sichert #regierungsversagen  #afddeutschland💙💙 #niewiedercdu #zeitfürveränderung #geringverdiener #afdlandrat #respekt #weiterso ,False,politikboy2013,PolitikaktuellDE💙💙💙,18600,9999,349300,284,3763,False,"['afd', 'landratswahl', 'politik', 'wirschreibengeschichte', 'foryou', 'ostdeutschland', 'alternative', 'afd', 'afddeutschland', 'afdfraktion', 'fypシ', 'party', 'sensationell', 'news', 'politiktok', 'deutschland🇩🇪', 'stichwahl', 'landrat', 'sesselmann', 'gewonnen', 'nurdieafd', 'altparteienmüssenweg', 'politics', 'viral', 'trending', 'foryou', 'politiktok', 'politiktiktok', 'sieger', 'grüneneindanke', 'konservativ', 'scholzmussweg', 'thüringen', 'nachrichten', 'glückwunsch', '', 'regierungsversagen', 'afddeutschland💙💙', 'niewiedercdu', 'zeitfürveränderung', 'geringverdiener', 'afdlandrat', 'respekt', 'weiterso']",https://www.tiktok.com/@politikboy2013/video/7248677248193203482
7310258465841089824,1702052189,8,632,5,70,6030,Gekommen - um zu bleiben! #zeitfürdieAfD #mutzurwahrheit #AfD #andreazuercher #Deutschland #afdimbundestag #AfDimLandtag #afddeutschland #alternativefürdeutschland ,False,andreazuercherafd,Andrea Zürcher AfD 💙,93100,1846,935700,460,15300,False,"['zeitfürdieafd', 'mutzurwahrheit', 'afd', 'andreazuercher', 'deutschland', 'afdimbundestag', 'afdimlandtag', 'afddeutschland', 'alternativefürdeutschland']",https://www.tiktok.com/@andreazuercherafd/video/7310258465841089824
7318433332939787553,1703955554,52,925,9,57,6028,#meinerstestiktok #viral #thüringen #sachsen #sachsenanhalt #aliceweidel💙 #andreazürcher #alternativefürdeutschland🇩🇪💙 #scholzmussweg #afddeutschland💙💙 #afddeutschland💙💙 #gegenlinksextremismus #ddr #schützteurekinder #unterstützung #zeitfürdieafd #afdniedersachsen #schützteurekinder #unterstützung #💙 #afd ,False,der_sandmann59,Der_Sandmann59,39300,9041,785100,771,54400,False,"['meinerstestiktok', 'viral', 'thüringen', 'sachsen', 'sachsenanhalt', 'aliceweidel💙', 'andreazürcher', 'alternativefürdeutschland🇩🇪💙', 'scholzmussweg', 'afddeutschland💙💙', 'afddeutschland💙💙', 'gegenlinksextremismus', 'ddr', 'schützteurekinder', 'unterstützung', 'zeitfürdieafd', 'afdniedersachsen', 'schützteurekinder', 'unterstützung', '💙', 'afd']",https://www.tiktok.com/@der_sandmann59/video/7318433332939787553
7271894891850911009,1693119984,599,602,97,20,5988,#viralvideo #fyyyyy #fyp #grünenmussenweg #nurnochafd #meinnungsfreiheit #scholzmussweg #fy #viralvidiotiktok #amelregierungmusweg #afdsindkeinenazis #stehtauffürdeutschland #aliceweidel💙 #fürgerechtigkeit #ampelregierung🤮 #afd #viral #deutschland #afddeutschland #zeitfürdieafd ,False,jurgenafd,JürgenAfD,57500,10000,1600000,3353,31000,False,"['viralvideo', 'fyyyyy', 'fyp', 'grünenmussenweg', 'nurnochafd', 'meinnungsfreiheit', 'scholzmussweg', 'fy', 'viralvidiotiktok', 'amelregierungmusweg', 'afdsindkeinenazis', 'stehtauffürdeutschland', 'aliceweidel💙', 'fürgerechtigkeit', 'ampelregierung🤮', 'afd', 'viral', 'deutschland', 'afddeutschland', 'zeitfürdieafd']",https://www.tiktok.com/@jurgenafd/video/7271894891850911009
7359753051055410465,1713576097,59,453,22,80,5985,,False,dienachrichtenrunde,dienachrichtenrunde,14800,8250,128100,423,93,False,"['lehrer', 'lehrkräfte', 'neutral', 'demokratie', 'nius', 'schule', 'schulen', 'share', 'politik', 'afd', 'ampelmussweg', 'deutsch', 'nius', 'diegrünen', 'wahrheit', 'lafontaine', 'kinder', 'viral', 'viralvideo', 'top', 'breakingnews', 'deutschland', 'ampel', 'bundestag', 'talkshow', 'helmutschmidt', 'giounzensiert', 'giovannawinterfeldt', 'nius', 'hayali', 'dunjahayali', 'afd', 'wahrheit', 'wahregeschichte', 'truestory', 'wahreworte', 'afd', 'menschheitsfamilie', '180', 'bürgerin', 'schlagfertig', 'auf180', 'auf180😡😡', 'auf180🤬', 'rotelinie', 'wirsindmehr', 'top', 'heftige_news', 'topnews', 'shitholegermany', 'eigenhirnbesitzer', 'wirvergessennicht', 'short', 'shorts', 'shortstory', 'politik', 'politic', 'politics', 'bürgerin', 'bürgerinrasiert', 'musstdusehen', 'hot', 'brutal', 'breakingnews', 'eilmeldung', 'top5', 'top10', 'weidel', 'aliceweidel', 'afd', 'hastdudasgesehen', 'heftig', 'knallhart', 'eiskalt', 'rotelinie', 'nurnochafd', 'hammer', 'hammerworte', 'afddeutschland', 'afdfraktionbundestag', 'afdfraktionsvorsitzende', 'unzensiert', 'unzensiertewahrheit', 'abrechnung', 'keinmainstream', 'knallharterealität', 'ohnewokefilter', 'nowoke', 'nowokezone', 'ampel', 'ampelkoalition', 'ampelregierung', 'ampelmussweg', 'selbstdenker', 'viral', 'viralvideo', 'viralvideos', 'mussmangesehenhaben', 'musstdusehen', 'diegrünen', 'wahreworte', 'wahreworte♡', 'politicstiktok', 'deutschland', 'germany', 'deutschlandzuerst', 'deutschlandzuerst🇩🇪', 'deutschlandimmerzuerst', 'deutschlandimmerzuerst💙', 'germanyfirst', 'allesaussermainstream', 'lügenpresse', 'lügenmedien', 'ampelheuchler', 'heuchlerei', 'propaganda', 'propagandatv', 'propagandamedien', 'diktatur', 'ddr2', 'diktaturdeutschland', 'timkellner', 'aufdenpunkt', 'aufdenpunktgebracht', 'kriege', 'nichtunserkrieg', 'nichtunserproblem', 'noqueer', 'queer', 'lgbtq', 'trans', 'armut', 'armutindeutschland', 'kinderarmut', 'kinderarmutindeutschland', 'gegenzensur', 'gegenmedienzensur', 'rentner', 'rentnerarmut', 'pfandflaschen', 'pfandflaschensammeln', 'thegreatresest', 'gesindel', 'krasss', 'krass', 'klartext', 'decktauf', 'selbstdenker', 'eilmeldung', 'dasmussviralgehen', 'dasmusstdusehen', 'deutschland🇩🇪', 'wirsindmehr', 'deutschrussischefreundschaft', 'deutschrussisch', 'russia', 'russia🇷🇺', 'friedenschaffenohnewaffen', 'diplomatie', 'diplomatiestattkrieg', 'diplomatiestattpanzer', 'diplomatiestattwaffen', 'propaganda', 'diktaturdeutschland', 'ideologie', 'ideologieindeutschland', 'medienzensur', 'mainstream', 'mainstreampropaganda', 'gez', 'gezabschaffen', 'rundfunkbeitrag', 'rundfunkbeitragabschaffen', 'eingollan', 'männerohneeier', 'feminist', 'eierlos', 'eierlose', 'eierlosemänner', 'ard', 'lügenpresse', 'lügenmedien', 'keineentschuldigung', 'jedefrau', 'nichtentschuldigen', 'jedefrauwünschtsich', 'männermiteier', 'männlichkeit', 'toxisch', 'toxischemännlichkeit', 'eingollan', 'männerohneeier', 'feminist', 'eierlos', 'eierlose', 'heftig', 'heftige_news', 'ard', 'belehrt', 'belehrung', 'belehrungen', 'eiskalt', 'rasiert', 'zwang', 'wirsindmehr', 'afdfraktion', 'share', 'deutsch', 'berlin', 'ausländer', 'deutschlernen', 'bayern', 'deutschland🇩🇪', 'witzigevideos', 'lustig', 'witzig', 'schulwitze', 'küchenhilfe', 'göringeckardt', 'michaelkretschmer', 'kevinkühnert', 'calcenterkevinkühnert', 'kevinkühnertpolitiktok', 'timkellner', 'aufdenpunkt', 'aufdenpunktgebracht', 'eilmeldung❗', 'breakingnews', 'eilmeldung', 'hastdudasgesehen', 'luisaneubauer', 'neubauer', 'achtungreichelt', 'nius', 'zensur', 'medienzensur', 'faktencheck', 'faktenchecker', 'ard', 'ardfaktenchecker', 'zdf', 'keinmainstream', 'nomainstream', 'fakten', 'faktenvideo', 'fakenews', 'fake', 'carstenstahl', 'bewährung', 'bewährungsstrafe', 'vergewaltiungstopp', 'vergewaltik', 'kinderschutz', 'kinder', 'kinderschänderin', 'gewalt', 'gewaltanfrauen', 'gewaltanfrauenstopen', 'gegensexuelleübergriffe', 'unfassbar', 'brutal', 'brutality', 'eingollan', 'strich', 'spende', 'geschlechtsumwandlung', 'glühwein', 'weihnachtsmarkt', 'weihnachtsmann', 'weihnachtsfrau', 'geschlechter', 'geschlechterrollen', 'geschlechtertausch', 'giounzensiert', 'frech', 'transvestiten', 'totalumbau', 'unzensiert', 'ketzerderneuzeit', 'ketzer', 'cemözdemir', 'özdemir', 'frage', 'fragen', 'aluhutzentrale', 'chrupalla', 'tinochrupalla', 'tinochrupalla💙', 'lanz', 'markuslanz', 'marcelfratzscher', 'fratzscher', 'tv', 'kathringöringeckardt', 'kathringöringeckhardt', 'göringeckardt', 'fraumüller', 'vs']",https://www.tiktok.com/@dienachrichtenrunde/video/7359753051055410465
7333666139094011168,1707502215,20,507,14,63,5946,#fyp #foryou #foryoupage  #fypシ #viral #afd #viralvideo #trending #humor  #shorts #mrdeutschland2023 #tiktok #follow #love #news #meme #viraltiktok #deutschlandzuerst🇩🇪,False,mrdeutschland2023,MrDeutschland,21000,3,405400,1670,70,False,"['fyp', 'foryou', 'foryoupage', 'fypシ', 'viral', 'afd', 'viralvideo', 'trending', 'humor', 'shorts', 'mrdeutschland2023', 'tiktok', 'follow', 'love', 'news', 'meme', 'viraltiktok', 'deutschlandzuerst🇩🇪']",https://www.tiktok.com/@mrdeutschland2023/video/7333666139094011168
7271214595547647265,1692961580,36,230,68,59,5944,"Wie kann man so respektlos gegenüber seinem eigenen Volk sein 😢 abartig dieses Verhalten. Such nicht den Fehler, finde die Lösung💙💙👍🏻 #scholzmussweg #fürdich #olafscholz #bundeskanzler #afdhalyusman #spdmussweg #aliceweidelforbundeskanzlerin #regierungmussweg #olafscholzmussweg #karma #nurnochafd💙 #olafscholz #afdhalyusman ",False,chrissi_racheengel,chrissi_Rachengel,3435,3123,20500,14,49300,False,"['scholzmussweg', 'fürdich', 'olafscholz', 'bundeskanzler', 'afdhalyusman', 'spdmussweg', 'aliceweidelforbundeskanzlerin', 'regierungmussweg', 'olafscholzmussweg', 'karma', 'nurnochafd💙', 'olafscholz', 'afdhalyusman']",https://www.tiktok.com/@chrissi_racheengel/video/7271214595547647265
7154301501488319750,1665740632,15,688,49,64,5942,Unsere Regierung schießt gegen das eigene deutsche Volk. #aufstehen🇩🇪 #freiheit #schreibtindiekommentare #deutschlandzuerst🇩🇪 #besatzerraus ,False,newblogger2020,𝐧𝐞𝐰𝐛𝐥𝐨𝐠𝐠𝐞𝐫 𝟐𝟎𝟐𝟎,5237,2585,68000,139,5116,False,"['aufstehen🇩🇪', 'freiheit', 'schreibtindiekommentare', 'deutschlandzuerst🇩🇪', 'besatzerraus']",https://www.tiktok.com/@newblogger2020/video/7154301501488319750
7296930618972048673,1698949057,0,444,16,119,5937,#politik #aktuell #deutschland #💙💙💙 #gemeinsamsindwirstark #traditionen #grüneneindanke #kitas #regierungmussweg #alternativefürdeutschland #widerstand #nurdieafd #wirsinddasvolk #afdwirkt #bürger #deutschlandtiktok #gleichberechtigung #fairness #afdfraktion #bärbock #afddeutschland #sanktmartin #laternenumzug #deutschlandzuerst🇩🇪 #unserlandzuerst #konservativ #germanyfirst #vaterlandsliebe #heimatstolz❤️ #heimat #nogo #politiktok #politiktiktok #viral #fypシ #kultur #frieden #spdmussweg #scholzmussweg #anpassen #zusammensindwirstark #aufdiestraße #cdumussweg #kindergarten #partei #ostdeutschland #familienleben #bananenrepublik🇩🇪 #lichterfest #politiker #politikerdeutschlands #trending #💙💙💙💙💙 #verbotspartei ,False,politikboy2013,PolitikaktuellDE💙💙💙,18600,9999,349300,284,3763,False,"['politik', 'aktuell', 'deutschland', '💙💙💙', 'gemeinsamsindwirstark', 'traditionen', 'grüneneindanke', 'kitas', 'regierungmussweg', 'alternativefürdeutschland', 'widerstand', 'nurdieafd', 'wirsinddasvolk', 'afdwirkt', 'bürger', 'deutschlandtiktok', 'gleichberechtigung', 'fairness', 'afdfraktion', 'bärbock', 'afddeutschland', 'sanktmartin', 'laternenumzug', 'deutschlandzuerst🇩🇪', 'unserlandzuerst', 'konservativ', 'germanyfirst', 'vaterlandsliebe', 'heimatstolz❤️', 'heimat', 'nogo', 'politiktok', 'politiktiktok', 'viral', 'fypシ', 'kultur', 'frieden', 'spdmussweg', 'scholzmussweg', 'anpassen', 'zusammensindwirstark', 'aufdiestraße', 'cdumussweg', 'kindergarten', 'partei', 'ostdeutschland', 'familienleben', 'bananenrepublik🇩🇪', 'lichterfest', 'politiker', 'politikerdeutschlands', 'trending', '💙💙💙💙💙', 'verbotspartei']",https://www.tiktok.com/@politikboy2013/video/7296930618972048673
7260472891626507546,1690460583,8,478,34,42,5928,#deutschland #afd #traurig #nurnochafd💙 #fyp #warum #pleite ,False,afd_follower,🇩🇪AFD Follower💙,5167,3665,56100,220,17100,False,"['deutschland', 'afd', 'traurig', 'nurnochafd💙', 'fyp', 'warum', 'pleite']",https://www.tiktok.com/@afd_follower/video/7260472891626507546
7350765399388065057,1711483446,20,336,10,28,5927,#fyp #foryou #foryoupage  #fypシ #viral #afd #viralvideo #trending #humor  #shorts #mrdeutschland2023 #mrdeutschland 2024 #tiktok #follow #love #news #meme #viraltiktok #deutschlandzuerst🇩🇪,False,mrdeutschland2023,MrDeutschland,21000,3,405400,1670,70,False,"['fyp', 'foryou', 'foryoupage', 'fypシ', 'viral', 'afd', 'viralvideo', 'trending', 'humor', 'shorts', 'mrdeutschland2023', 'mrdeutschland', 'tiktok', 'follow', 'love', 'news', 'meme', 'viraltiktok', 'deutschlandzuerst🇩🇪']",https://www.tiktok.com/@mrdeutschland2023/video/7350765399388065057
7334079642699173152,1707598490,6,583,1,33,5850,#Duett mit @Andrea Zürcher AfD 💙 #zeitfürdieafd #fakten #ichbineineratte🐀💙💙💙 #proafd #afd ,False,walhalla_76,Otto,8567,2000,96800,165,39500,False,"['duett', '', 'zeitfürdieafd', 'fakten', 'ichbineineratte🐀💙💙💙', 'proafd', 'afd']",https://www.tiktok.com/@walhalla_76/video/7334079642699173152
7304677720879893793,1700752823,15,777,8,36,5846,#politikwechsel #niederlande #geertwilders #afd #sieg #glückwunsch ,False,miguelklaussafd,Miguel Klauß,303600,2254,3300000,842,4479,False,"['politikwechsel', 'niederlande', 'geertwilders', 'afd', 'sieg', 'glückwunsch']",https://www.tiktok.com/@miguelklaussafd/video/7304677720879893793
7353428300775099680,1712103464,30,696,47,81,5835,#Duett mit @Miguel Klauß #nurnochafd💙 #🤣🤣🤣 #carambahabibi #❤️ #👍 #💥 #jamaica #100k #bestof #afd #fürdich #tiktokgermany #regierungmussweg #germany #regierungmussweg #,False,sergiobaldini738,exclusiv4less🔱,28200,1054,803700,1346,15800,False,"['duett', '', 'nurnochafd💙', '🤣🤣🤣', 'carambahabibi', '❤️', '👍', '💥', 'jamaica', '100k', 'bestof', 'afd', 'fürdich', 'tiktokgermany', 'regierungmussweg', 'germany', 'regierungmussweg']",https://www.tiktok.com/@sergiobaldini738/video/7353428300775099680
7222353063762218246,1681585115,8,546,7,41,5821,Schönes Wochenende 💙❤ #ZeitfürdieAfD #MutzurWahrheit #AfD #Deutschland #andreazuercher #alternativefürdeutschland #afdimbundestag #AfDimLandtag #afddeutschland ,False,andreazuercherafd,Andrea Zürcher AfD 💙,93100,1846,935700,460,15300,False,"['zeitfürdieafd', 'mutzurwahrheit', 'afd', 'deutschland', 'andreazuercher', 'alternativefürdeutschland', 'afdimbundestag', 'afdimlandtag', 'afddeutschland']",https://www.tiktok.com/@andreazuercherafd/video/7222353063762218246
7190871684411329798,1674255288,15,1369,32,76,5806,#zusammengegenspaltung #freiheit #DirekteDemokratie #Afd #ZeitfürdieAfD #steuersenkungensofort #bananenrepublik🇩🇪 #wirsindaneurerseite #Altparteien #Esreicht #politikversager ,False,politikboy2013,PolitikaktuellDE💙💙💙,18600,9999,349300,284,3763,False,"['zusammengegenspaltung', 'freiheit', 'direktedemokratie', 'afd', 'zeitfürdieafd', 'steuersenkungensofort', 'bananenrepublik🇩🇪', 'wirsindaneurerseite', 'altparteien', 'esreicht', 'politikversager']",https://www.tiktok.com/@politikboy2013/video/7190871684411329798
7280831215802846497,1695200625,8,438,16,7,5797,"Eine Bundesregierung, die auf allen Ebenen versagt hat!  #ZeitfürdieAfD #MutzurWahrheit #AfD #Deutschland #andreazuercher #alternativefürdeutschland #afdimbundestag #AfDimLandtag #afddeutschland ",False,andreazuercherafd,Andrea Zürcher AfD 💙,93100,1846,935700,460,15300,False,"['zeitfürdieafd', 'mutzurwahrheit', 'afd', 'deutschland', 'andreazuercher', 'alternativefürdeutschland', 'afdimbundestag', 'afdimlandtag', 'afddeutschland']",https://www.tiktok.com/@andreazuercherafd/video/7280831215802846497
7362171209980611873,1714139068,8,709,0,108,5787,Es kann losgehen 💙🙏 #ZeitfürdieAfD #MutzurWahrheit #AfD #Deutschland #andreazuercher #alternativefürdeutschland #afdimbundestag #AfDimLandtag #afddeutschland #afdfraktion ,False,andreazuercherafd,Andrea Zürcher AfD 💙,93100,1846,935700,460,15300,False,"['zeitfürdieafd', 'mutzurwahrheit', 'afd', 'deutschland', 'andreazuercher', 'alternativefürdeutschland', 'afdimbundestag', 'afdimlandtag', 'afddeutschland', 'afdfraktion']",https://www.tiktok.com/@andreazuercherafd/video/7362171209980611873
7252108703237737754,1688513162,237,529,22,69,5770,#deutschlandzuerst🇩🇪 #trauer #wutt #resignation #fassungslos #fassunglosigkeit #unverständnis #sternenstaub43 #fy #fyps #fypシ #politik #ampelkoalition #b90  #b90diegrünen #wegsehen #viral #viralvideo #viralcideosofficial ,False,sternenstsub43,sternenstaub43,14100,1476,112600,241,4923,False,"['deutschlandzuerst🇩🇪', 'trauer', 'wutt', 'resignation', 'fassungslos', 'fassunglosigkeit', 'unverständnis', 'sternenstaub43', 'fy', 'fyps', 'fypシ', 'politik', 'ampelkoalition', 'b90', 'b90diegrünen', 'wegsehen', 'viral', 'viralvideo', 'viralcideosofficial']",https://www.tiktok.com/@sternenstsub43/video/7252108703237737754
7339555064471719201,1708873337,20,548,33,35,5765,#fyp #foryou #foryoupage  #fypシ #viral #afd #viralvideo #trending #humor  #shorts #mrdeutschland2023 #tiktok #follow #love #news #meme #viraltiktok #deutschlandzuerst🇩🇪,False,mrdeutschland2023,MrDeutschland,21000,3,405400,1670,70,False,"['fyp', 'foryou', 'foryoupage', 'fypシ', 'viral', 'afd', 'viralvideo', 'trending', 'humor', 'shorts', 'mrdeutschland2023', 'tiktok', 'follow', 'love', 'news', 'meme', 'viraltiktok', 'deutschlandzuerst🇩🇪']",https://www.tiktok.com/@mrdeutschland2023/video/7339555064471719201
7333256304997240096,1707406794,90,979,30,60,5757,Bauernprotest: Landwirte legen Verkehr vor Kaufland-Logistikzentrum in Möckmühl lahm  #ampelmussweg #regierungsversagen #wirhabendieschnautzevoll #bauer #deutschland #bauernprotest #landwirte #08022024 ,False,peacemaker_2020,PeaceMaker🕊,13100,362,144800,180,1252,False,"['ampelmussweg', 'regierungsversagen', 'wirhabendieschnautzevoll', 'bauer', 'deutschland', 'bauernprotest', 'landwirte', '08022024']",https://www.tiktok.com/@peacemaker_2020/video/7333256304997240096
7286557800954711328,1696533947,128,838,97,22,5752,#fy #fyp #foryou #foryoupage #viral #terror #linksterror #altparteien #hass #hetze #chrupalla #weidel #alleszufall? #regierungsversagen #regierungswahnsinn #regierungmussweg #grueneneindanke #nurnochafd💙 ,False,talos1967.4,💙Talos1967.4💙,4759,1703,37400,109,39300,False,"['fy', 'fyp', 'foryou', 'foryoupage', 'viral', 'terror', 'linksterror', 'altparteien', 'hass', 'hetze', 'chrupalla', 'weidel', 'alleszufall?', 'regierungsversagen', 'regierungswahnsinn', 'regierungmussweg', 'grueneneindanke', 'nurnochafd💙']",https://www.tiktok.com/@talos1967.4/video/7286557800954711328
7116523032394435845,1656944642,11,203,10,14,5722,"@Andrea Zürcher ich hab gesagt, ich mach eins 😋🦋 #andreazuercher",False,alitschesbrille,taria.,8760,407,155400,111,24600,False,"['', 'andreazuercher']",https://www.tiktok.com/@alitschesbrille/video/7116523032394435845
7269770969584061728,1692625461,8,870,36,35,5701,Zeit für die AfD!  #ZeitfürdieAfD #MutzurWahrheit #AfD #Deutschland #andreazuercher #alternativefürdeutschland #afdimbundestag #AfDimLandtag #afddeutschland ,False,andreazuercherafd,Andrea Zürcher AfD 💙,93100,1846,935700,460,15300,False,"['zeitfürdieafd', 'mutzurwahrheit', 'afd', 'deutschland', 'andreazuercher', 'alternativefürdeutschland', 'afdimbundestag', 'afdimlandtag', 'afddeutschland']",https://www.tiktok.com/@andreazuercherafd/video/7269770969584061728
7243142212425370906,1686425473,39,1133,80,65,5698,#nurdieafd #chrupalla #afd #afdfraktion #regierungmussweg #regierungsversagen #genshinimpact #tiktokpromote #politik #bundestag #fy #fyp #fypシ゚viral #foryou #foryoupage #wahreworte ,False,yvi11418,Yvi,6104,1330,62200,177,10300,False,"['nurdieafd', 'chrupalla', 'afd', 'afdfraktion', 'regierungmussweg', 'regierungsversagen', 'genshinimpact', 'tiktokpromote', 'politik', 'bundestag', 'fy', 'fyp', 'fypシ゚viral', 'foryou', 'foryoupage', 'wahreworte']",https://www.tiktok.com/@yvi11418/video/7243142212425370906
7253329037672582426,1688797293,36,402,33,30,5683,"Lügen und Rechtsbruch im Bundestag! Verfassungsgericht kassiert Heizungs-Verbotsgesetz! ❌ Ohne Gesetzestexte wurden Debatten und öffentliche Anhörung zum Gesetz, was eben NICHT vorliegt, gehalten. Alle Warnungen der Opposition und der Experten sowie der Bürger wurden übergangen. 🤥 Die Ampel, allen voran die grünen Lügen-Ideologen, treten die demokratischen parlamentarischen Rechte, die Opposition und alle Regeln mit Füßen. Für ihre dummen rein ideologischen deutschlandzersetzenden Maßnahmen ist ihnen jedes Mittel recht. 👀 Im Eilverfahren sollte ein unbekanntes Gesetzt, nur mit Verboten und ohne Lösungen, noch vor dem Sommer durchgepeitscht werden. Die Grünen haben es eilig, denn sie wissen sie kommen nie wieder in ein Parlamemt und wollen noch größtmöglichen Schaden an 🇩🇪 anrichten.  🖐 Das Bundesverfassungsgericht hat dieses Gesetz und das Vorgehen nun erstmal einkassiert und damit allen Kritikern recht gegeben. 💙 Wir sagen: Gesetz nicht nur verschieben, sondern verbieten! https://carolinbachmann.de/ #AfDimBundestag #TeamBachmann #Freiheitistwählbar #AfDSachsen #heizungshammer",False,carolin_bachmann_mdb,carolinbachmannmdb,27400,37,222800,132,70,False,"['afdimbundestag', 'teambachmann', 'freiheitistwählbar', 'afdsachsen', 'heizungshammer']",https://www.tiktok.com/@carolin_bachmann_mdb/video/7253329037672582426
7298050923178265888,1699209898,8,508,10,9,5679,"Solidarisch - koste es, was es wolle!  #ZeitfürdieAfD #MutzurWahrheit #AfD #Deutschland #andreazuercher #alternativefürdeutschland #afdimbundestag #AfDimLandtag #afddeutschland ",False,andreazuercherafd,Andrea Zürcher AfD 💙,93100,1846,935700,460,15300,False,"['zeitfürdieafd', 'mutzurwahrheit', 'afd', 'deutschland', 'andreazuercher', 'alternativefürdeutschland', 'afdimbundestag', 'afdimlandtag', 'afddeutschland']",https://www.tiktok.com/@andreazuercherafd/video/7298050923178265888
7289096710322769184,1697125083,284,269,17,17,5620,#gauland #immerafd #aliceweidel💙 #AliceWeidel #fypシ #fypシ゚viral #viralvideo #nurnochAfD #fyp #afdnrw #viral #fyyyyyyyyyyyyyyyy #news #wachtendlichauf #afd #AFD #afddeutschland #deutschland🇩🇪 #nurnochafd💙 #scholzmussweg #regierungmussweg #alternative ,False,jurgenafd,JürgenAfD,57500,10000,1600000,3353,31000,False,"['gauland', 'immerafd', 'aliceweidel💙', 'aliceweidel', 'fypシ', 'fypシ゚viral', 'viralvideo', 'nurnochafd', 'fyp', 'afdnrw', 'viral', 'fyyyyyyyyyyyyyyyy', 'news', 'wachtendlichauf', 'afd', 'afd', 'afddeutschland', 'deutschland🇩🇪', 'nurnochafd💙', 'scholzmussweg', 'regierungmussweg', 'alternative']",https://www.tiktok.com/@jurgenafd/video/7289096710322769184
